transcript_id,gene_id,gene_name,product,biotype,family
URS00006F848C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F83E8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F82CD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F7FA7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F7932_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F76C5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F70FE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F6E4B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F5EDE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F5E3C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F5812_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F5220_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F50AF_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F502C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F49B7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F3F85_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F3D0A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F3A8D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F380D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F37B7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F27AE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F277D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F1E78_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F1B8B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F19DF_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F16BC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F1688_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F108A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006F05E3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EFF45_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EFEAA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EF2C1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EE264_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EE1B5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EDE63_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EDD65_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ED993_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ED714_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ED33E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ECF8C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ECE9F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006ECCBE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EC94F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EC571_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EBE40_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EBD1B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006EA375_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E95CC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E8CB0_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E8B32_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E8B08_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E89EA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E888D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E874B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E81D4_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E7EEF_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E75B9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E731B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E71ED_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E6B99_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E6B05_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E692F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E692E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E6711_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E654E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E59E7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E50F3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E49F9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E4924_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E48AB_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E4809_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E474F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E4143_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E3D95_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E3C75_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E352B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E3454_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E30EF_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E2E79_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E2C36_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E2BAE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E2AA9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E287F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E1C87_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E1BCB_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E1809_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E167D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E1116_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E0E5C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E0BFA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E07C1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006E0058_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DFFBD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DFCB4_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DFB62_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DFB0A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DFA74_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DF8E2_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DF3D2_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DF2E2_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DEF20_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DEC91_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DE749_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DE55E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DDD88_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DDCB1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DDBC1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DD3F6_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DD05F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DCF57_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DCE61_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DC9ED_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DC25B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DBD9F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DB999_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DB652_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DB54E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DB302_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DADC5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DABE2_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DA8B9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006DA29E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D9BFD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D9AC3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D9AA3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D99BC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D9204_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D8F2E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D8448_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D8180_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D8169_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D75A8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D6BA6_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D6B97_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D612A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D5A74_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D56E7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D55B8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D50D6_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D4CB5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D4775_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D4713_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D46DE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D4493_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D447E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D4397_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D42CE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D34E7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D34B5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D3421_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D2B79_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D28D7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D2506_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D2211_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D1FF6_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D1DDD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D0FE6_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D0EAD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D0CD5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D0B29_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D070D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006D03DB_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CFDD5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CFA51_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CF9C1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CF3DD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CF33A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CF221_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CEB3C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CE363_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CE1E3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CE063_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CDF68_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CD7DC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CD663_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CD2BA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CCD3A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CCCC0_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CB9A5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CAA4E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CA92E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006CA1A3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C9AB7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C973D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C972E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C961B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C94F3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C908D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C8EAC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C89AA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C85FE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C83C7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C803E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C7D10_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C7A42_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C7719_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C76BE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6EAD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6E71_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6C34_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6B0E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6A7F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6778_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C65E7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C63F9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C63E3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C6080_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5EE1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5DDB_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5DC3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5C25_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5BB2_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5760_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C56DB_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5424_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5364_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C5019_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C4F3B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C49C8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C468D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C460B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C41A1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C37D8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C3633_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C35B9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C2C46_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C2C15_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C1F71_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C166D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C10EE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C0FF9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C0F66_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C0DF5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006C0610_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BFB63_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BFB32_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BF864_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BEB2C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BEA84_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BE89E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BE829_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BDF8A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BDDD3_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BDA8C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BCDBE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BC9B9_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BC247_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BC232_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BC154_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BBFCC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BAECE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BAB3C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006BA79E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B93EE_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B8E28_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B8675_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B804F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B7ED7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B7BDF_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B7A3A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B746B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B6A96_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B571E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B51B8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B45D1_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B4241_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B40F0_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B3F74_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B37E5_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B375B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B33D7_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B2F3E_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B2F35_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B2D8A_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B2C70_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B26B0_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B24F0_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B2293_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B191C_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B1263_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B0E2D_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B09DC_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B00CD_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006B00BA_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AFFB4_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AFDA8_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AFC2B_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AF591_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AF49F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AF302_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
URS00006AF13F_9615,NA,NA,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
